date,user,pc,file_tree,activity
01/04/2010 13:11,MCB2802,PC-0094,,Disconnect
01/04/2010 13:11,KCM3235,PC-8522,R:\;R:\35L5b85;R:\63wT3c2;R:\94vR633;R:\KCM3235,Connect
01/04/2010 13:11,JCL0446,PC-6384,,Disconnect
01/04/2010 13:11,BDJ3326,PC-6252,,Disconnect
01/04/2010 13:11,CCF3529,PC-1616,R:\;R:\CCF3529,Connect
01/04/2010 13:12,DSA3620,PC-1778,,Disconnect
01/04/2010 13:12,SDH1556,PC-1870,R:\;R:\28q4R95;R:\34P49q6;R:\37b8R95;R:\SDH1556,Connect
01/04/2010 13:12,ADG1737,PC-1196,,Disconnect
01/04/2010 13:12,LRM1362,PC-7080,,Disconnect
01/04/2010 13:12,HBD1371,PC-3924,,Disconnect
01/04/2010 13:12,RSV3166,PC-8992,,Disconnect
01/04/2010 13:12,OKH3777,PC-5467,,Disconnect
01/04/2010 13:12,MNT0922,PC-2184,,Disconnect
01/04/2010 13:12,GWM3260,PC-1775,,Disconnect
01/04/2010 13:12,CTH0737,PC-7446,,Disconnect
01/04/2010 13:12,CEC1352,PC-7905,R:\;R:\58gL993;R:\61q9K65;R:\69Vr4C2;R:\CEC1352,Connect
01/04/2010 13:12,UMF2894,PC-7216,R:\;R:\333YV69;R:\571DcB8;R:\88q7CB4;R:\UMF2894,Connect
01/04/2010 13:12,CID3640,PC-5401,R:\;R:\23kDLm0;R:\66W3lZ4;R:\77D65F6;R:\CID3640,Connect
01/04/2010 13:13,BEG3521,PC-4448,R:\;R:\BEG3521,Connect
01/04/2010 13:13,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
01/04/2010 13:13,PMH3484,PC-6983,,Disconnect
01/04/2010 13:13,RCS2064,PC-3218,R:\;R:\11N58q6;R:\89K8Zh4;R:\RCS2064,Connect
01/04/2010 13:13,NQM0084,PC-8084,R:\;R:\251SNz8;R:\29WTbB0;R:\63T3zH4;R:\89fjjz0;R:\NQM0084,Connect
01/04/2010 13:13,SCM3407,PC-6577,,Disconnect
01/04/2010 13:13,KBC1485,PC-3952,R:\;R:\32Q8M65;R:\KBC1485,Connect
01/04/2010 13:13,KWC3812,PC-8397,R:\;R:\KWC3812,Connect
01/04/2010 13:13,SJM3805,PC-5827,R:\;R:\SJM3805,Connect
01/04/2010 13:14,HIP0148,PC-3393,,Disconnect
01/04/2010 13:14,MBH1370,PC-5060,R:\;R:\29r4587;R:\59cPhn0;R:\MBH1370,Connect
01/04/2010 13:14,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
01/04/2010 13:14,MFK0902,PC-9063,R:\;R:\411sR89;R:\57ScTf0;R:\73Kgtd0;R:\75Mk1n2;R:\MFK0902,Connect
01/04/2010 13:14,NQO2712,PC-0856,,Disconnect
01/04/2010 13:14,CIH0995,PC-3709,R:\;R:\244bk29;R:\33hCzQ0;R:\42G1j55;R:\524Br89;R:\CIH0995,Connect
01/04/2010 13:14,KCM3235,PC-8522,,Disconnect
01/04/2010 13:14,CQS2883,PC-6220,,Disconnect
01/04/2010 13:14,DLM1680,PC-7442,R:\;R:\DLM1680,Connect
01/04/2010 13:14,DGQ3744,PC-0311,,Disconnect
01/04/2010 13:15,JKC2754,PC-3138,R:\;R:\12F6y65;R:\19d2QR4;R:\JKC2754,Connect
01/04/2010 13:15,NVH3726,PC-9808,,Disconnect
01/04/2010 13:16,KWC3812,PC-8397,,Disconnect
01/04/2010 13:16,CJM0273,PC-3471,,Disconnect
01/04/2010 13:16,WAC3677,PC-2241,R:\;R:\93t2797;R:\WAC3677,Connect
01/04/2010 13:16,SIS3576,PC-7467,R:\;R:\16Z3w95;R:\26F91T6;R:\89x8477;R:\SIS3576,Connect
01/04/2010 13:16,CCF3529,PC-1616,,Disconnect
01/04/2010 13:16,KEF0629,PC-6243,R:\;R:\842Nt69;R:\KEF0629,Connect
01/04/2010 13:17,JKS2444,PC-6961,,Disconnect
01/04/2010 13:17,CID3640,PC-5401,,Disconnect
01/04/2010 13:17,LMH3831,PC-8433,R:\;R:\LMH3831,Connect
01/04/2010 13:17,DLM1680,PC-7442,,Disconnect
01/04/2010 13:17,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
01/04/2010 13:17,FYP1187,PC-8933,,Disconnect
01/04/2010 13:17,BRG3267,PC-8439,R:\;R:\18Q55X6;R:\59nM2y2;R:\78dT383;R:\86J9287;R:\BRG3267,Connect
01/04/2010 13:17,KBC1485,PC-3952,,Disconnect
01/04/2010 13:18,WAC3677,PC-2241,,Disconnect
01/04/2010 13:18,NJM0440,PC-0411,R:\;R:\NJM0440,Connect
01/04/2010 13:18,CTB3481,PC-8748,R:\;R:\353pYv8;R:\61hBz31;R:\CTB3481,Connect
01/04/2010 13:18,ZDC2523,PC-2312,,Disconnect
01/04/2010 13:18,NQO2712,PC-0856,R:\;R:\39RN4N2;R:\85cLB51;R:\NQO2712,Connect
01/04/2010 13:18,NJM0440,PC-0411,,Disconnect
01/04/2010 13:18,LLT0291,PC-1250,R:\;R:\14KYR41;R:\873kb79;R:\LLT0291,Connect
01/04/2010 13:18,MBH1370,PC-5060,,Disconnect
01/04/2010 13:19,AAF0819,PC-8894,R:\;R:\12zMZ11;R:\151SR39;R:\AAF0819,Connect
01/04/2010 13:19,CIH0995,PC-3709,,Disconnect
01/04/2010 13:19,Mar-86,PC-5153,R:\;R:\62d38v6;R:\793dvK8;R:\MAR2386,Connect
01/04/2010 13:19,MLW2240,PC-1960,,Disconnect
01/04/2010 13:19,EJL1075,PC-0520,R:\;R:\57h5l75;R:\EJL1075,Connect
01/04/2010 13:19,PNH1444,PC-6885,,Disconnect
01/04/2010 13:20,RPS3617,PC-5963,R:\;R:\24dcM71;R:\34x8397;R:\69jV463;R:\86z42w6;R:\RPS3617,Connect
01/04/2010 13:20,DJB1236,PC-4933,,Disconnect
01/04/2010 13:20,MLW2240,PC-1960,R:\;R:\34RnHC0;R:\86W5zW4;R:\MLW2240,Connect
01/04/2010 13:20,MEW1406,PC-3134,,Disconnect
01/04/2010 13:20,VDP0790,PC-3576,R:\;R:\VDP0790,Connect
01/04/2010 13:21,IMS0862,PC-1101,R:\;R:\61L23p6;R:\98HH5l2;R:\IMS0862,Connect
01/04/2010 13:21,VJB1928,PC-7171,,Disconnect
01/04/2010 13:21,TLK0003,PC-7021,,Disconnect
01/04/2010 13:21,RLB1334,PC-4429,,Disconnect
01/04/2010 13:21,CEC1352,PC-7905,,Disconnect
01/04/2010 13:22,RSS3182,PC-6697,R:\;R:\18WY6J2;R:\278sQS8;R:\32RZ553;R:\59ygS21;R:\RSS3182,Connect
01/04/2010 13:22,AMJ2374,PC-7610,,Disconnect
01/04/2010 13:22,ACF1806,PC-0275,R:\;R:\57N64X6;R:\ACF1806,Connect
01/04/2010 13:22,RSS3182,PC-6697,,Disconnect
01/04/2010 13:22,MBH1370,PC-5060,R:\;R:\29r4587;R:\59cPhn0;R:\MBH1370,Connect
01/04/2010 13:22,JET2299,PC-8010,,Disconnect
01/04/2010 13:22,LMH3831,PC-8433,,Disconnect
01/04/2010 13:22,NJS2498,PC-3448,R:\;R:\617ZxB8;R:\NJS2498,Connect
01/04/2010 13:22,CID3640,PC-5401,R:\;R:\23kDLm0;R:\66W3lZ4;R:\77D65F6;R:\CID3640,Connect
01/04/2010 13:22,JET2299,PC-8010,R:\;R:\18lY6W2;R:\336ZP69;R:\948DC69;R:\JET2299,Connect
01/04/2010 13:23,UMF2894,PC-7216,,Disconnect
01/04/2010 13:23,BSM2844,PC-2848,R:\;R:\55V8Xs4;R:\82H1sY4;R:\912RTk8;R:\BSM2844,Connect
01/04/2010 13:23,DDG0528,PC-0668,R:\;R:\45Lw9d2;R:\643qkD8;R:\DDG0528,Connect
01/04/2010 13:23,CKL0697,PC-1639,R:\;R:\53xnMy0;R:\638ln59;R:\73r22w6;R:\74Y2887;R:\CKL0697,Connect
01/04/2010 13:23,HCF2857,PC-3254,R:\;R:\238LjQ8;R:\26M9547;R:\96B8Q45;R:\HCF2857,Connect
01/04/2010 13:24,TKS1549,PC-5128,,Disconnect
01/04/2010 13:24,LLT0291,PC-1250,,Disconnect
01/04/2010 13:24,TVS0520,PC-3367,R:\;R:\12p8v85;R:\51HB2T2;R:\57dvYT0;R:\TVS0520,Connect
01/04/2010 13:24,GVC1358,PC-8925,,Disconnect
01/04/2010 13:24,YDM1720,PC-1224,R:\;R:\11r6867;R:\32ZJ6Y2;R:\37PMM31;R:\62rWRp0;R:\YDM1720,Connect
01/04/2010 13:24,IWG0058,PC-4074,R:\;R:\258CZq8;R:\IWG0058,Connect
01/04/2010 13:24,RLP3268,PC-9926,R:\;R:\563XqJ8;R:\79R93p6;R:\RLP3268,Connect
01/04/2010 13:25,BSM2844,PC-2848,,Disconnect
01/04/2010 13:25,IMS0862,PC-1101,,Disconnect
01/04/2010 13:25,HDN2609,PC-8185,R:\;R:\228PC49;R:\84bgXn0;R:\HDN2609,Connect
01/04/2010 13:25,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
01/04/2010 13:25,GFK3498,PC-0027,R:\;R:\15BL723;R:\23r8Mp4;R:\283jJ79;R:\793vHX8;R:\GFK3498,Connect
01/04/2010 13:25,BRG3267,PC-8439,,Disconnect
01/04/2010 13:25,QCD0386,PC-9878,R:\;R:\45f57m6;R:\784hCG8;R:\86pg893;R:\QCD0386,Connect
01/04/2010 13:25,RCS2064,PC-3218,,Disconnect
01/04/2010 13:25,THH2751,PC-1098,,Disconnect
01/04/2010 13:26,AAP0352,PC-6708,R:\;R:\26V9p75;R:\61DX253;R:\88WM7d2;R:\AAP0352,Connect
01/04/2010 13:26,MBH1370,PC-5060,,Disconnect
01/04/2010 13:26,KDC0444,PC-6964,R:\;R:\27w9mY4;R:\36yJGQ0;R:\53c2tZ4;R:\73c1Qw4;R:\KDC0444,Connect
01/04/2010 13:26,ICH2378,PC-1546,,Disconnect
01/04/2010 13:26,RPS3617,PC-5963,,Disconnect
01/04/2010 13:27,SJM3805,PC-5827,,Disconnect
01/04/2010 13:27,WMR2723,PC-5580,R:\;R:\47Ll493;R:\75JW8n2;R:\WMR2723,Connect
01/04/2010 13:27,CTB3481,PC-8748,,Disconnect
01/04/2010 13:27,GYH3476,PC-2813,R:\;R:\37S4sH4;R:\44m3927;R:\67C88m6;R:\83vl193;R:\GYH3476,Connect
01/04/2010 13:27,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
01/04/2010 13:27,EYD2871,PC-9862,,Disconnect
01/04/2010 13:27,XAB0936,PC-9114,,Disconnect
01/04/2010 13:28,QRJ1597,PC-5898,R:\;R:\38r5797;R:\585qK89;R:\QRJ1597,Connect
01/04/2010 13:28,SRA3210,PC-2822,R:\;R:\32snTN0;R:\54tND51;R:\SRA3210,Connect
01/04/2010 13:28,IMC3296,PC-2659,,Disconnect
01/04/2010 13:28,CTH0737,PC-7446,R:\;R:\52FT863;R:\67z3857;R:\97f3347;R:\CTH0737,Connect
01/04/2010 13:28,VKM2949,PC-4946,R:\;R:\13s2jg4;R:\167Jz99;R:\VKM2949,Connect
01/04/2010 13:29,TGP1343,PC-6751,R:\;R:\21JD983;R:\38q7Mn4;R:\TGP1343,Connect
01/04/2010 13:29,TVS0520,PC-3367,,Disconnect
01/04/2010 13:29,DTH1333,PC-4303,,Disconnect
01/04/2010 13:29,CCN2726,PC-6879,R:\;R:\19Hp7d2;R:\55n53r6;R:\CCN2726,Connect
01/04/2010 13:29,JET2299,PC-8010,,Disconnect
01/04/2010 13:29,OSC1925,PC-7224,,Disconnect
01/04/2010 13:29,MKR1339,PC-4814,,Disconnect
01/04/2010 13:29,YNW2855,PC-0624,R:\;R:\34k9j35;R:\42W5C25;R:\493lzD8;R:\YNW2855,Connect
01/04/2010 13:30,XIW0171,PC-7206,R:\;R:\XIW0171,Connect
01/04/2010 13:30,SJM3805,PC-5827,R:\;R:\SJM3805,Connect
01/04/2010 13:30,DRC2296,PC-9438,R:\;R:\336pG99;R:\64R77P6;R:\99SL5q2;R:\DRC2296,Connect
01/04/2010 13:30,SJM3805,PC-5827,,Disconnect
01/04/2010 13:30,TFH0544,PC-4354,R:\;R:\27K5LJ4;R:\41g5B75;R:\82kLrX0;R:\97X1pj4;R:\TFH0544,Connect
01/04/2010 13:31,CCF3529,PC-1616,R:\;R:\CCF3529,Connect
01/04/2010 13:31,DRC2296,PC-9438,,Disconnect
01/04/2010 13:31,QAH1315,PC-3767,,Disconnect
01/04/2010 13:31,JSN0214,PC-0472,R:\;R:\36t8By4;R:\JSN0214,Connect
01/04/2010 13:32,CCF3529,PC-1616,,Disconnect
01/04/2010 13:32,LAH3026,PC-2610,,Disconnect
01/04/2010 13:32,XAB0627,PC-2560,R:\;R:\47k2347;R:\XAB0627,Connect
01/04/2010 13:32,NJS2498,PC-3448,,Disconnect
01/04/2010 13:33,OSC1925,PC-7224,R:\;R:\35X4s45;R:\42wB8x2;R:\883kP39;R:\OSC1925,Connect
01/04/2010 13:33,HCF2857,PC-3254,,Disconnect
01/04/2010 13:33,KDC0444,PC-6964,,Disconnect
01/04/2010 13:33,CEC1352,PC-7905,R:\;R:\58gL993;R:\61q9K65;R:\69Vr4C2;R:\CEC1352,Connect
01/04/2010 13:33,SJM3805,PC-5827,R:\;R:\SJM3805,Connect
01/04/2010 13:33,GYH3476,PC-2813,,Disconnect
01/04/2010 13:33,JSN0214,PC-0472,,Disconnect
01/04/2010 13:33,SJM3805,PC-5827,,Disconnect
01/04/2010 13:33,MJG2304,PC-8239,R:\;R:\MJG2304,Connect
01/04/2010 13:34,KCW2117,PC-8304,R:\;R:\KCW2117,Connect
01/04/2010 13:34,LJC0191,PC-9361,R:\;R:\32WfP51;R:\LJC0191,Connect
01/04/2010 13:34,CDC3413,PC-1539,,Disconnect
01/04/2010 13:34,MBH1370,PC-5060,R:\;R:\29r4587;R:\59cPhn0;R:\MBH1370,Connect
01/04/2010 13:34,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
01/04/2010 13:34,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
01/04/2010 13:35,CTH0737,PC-7446,,Disconnect
01/04/2010 13:35,EYD2871,PC-9862,R:\;R:\59qyk71;R:\99y2787;R:\EYD2871,Connect
01/04/2010 13:35,THH2751,PC-1098,R:\;R:\THH2751,Connect
01/04/2010 13:35,BSM2844,PC-2848,R:\;R:\55V8Xs4;R:\82H1sY4;R:\912RTk8;R:\BSM2844,Connect
01/04/2010 13:35,TVS0520,PC-3367,R:\;R:\12p8v85;R:\51HB2T2;R:\57dvYT0;R:\TVS0520,Connect
01/04/2010 13:35,PNH1444,PC-6885,R:\;R:\55C6Lp4;R:\PNH1444,Connect
01/04/2010 13:35,JSM3931,PC-8211,R:\;R:\11TR193;R:\19SYJ61;R:\493td99;R:\JSM3931,Connect
01/04/2010 13:36,FNM2124,PC-3075,R:\;R:\15jrS81;R:\24J2LB4;R:\47YB4N2;R:\74TK1J2;R:\FNM2124,Connect
01/04/2010 13:36,LAH3026,PC-2610,R:\;R:\34C42f6;R:\73fhty0;R:\79dh3X2;R:\81xn823;R:\LAH3026,Connect
01/04/2010 13:36,DGQ3744,PC-0311,R:\;R:\53N8tj4;R:\55K4bq4;R:\71J9187;R:\DGQ3744,Connect
01/04/2010 13:36,GYH3476,PC-2813,R:\;R:\37S4sH4;R:\44m3927;R:\67C88m6;R:\83vl193;R:\GYH3476,Connect
01/04/2010 13:36,LLH3157,PC-7736,R:\;R:\LLH3157,Connect
01/04/2010 13:36,VCV2521,PC-2244,R:\;R:\95gCS61;R:\VCV2521,Connect
01/04/2010 13:36,NQO2712,PC-0856,,Disconnect
01/04/2010 13:36,AAP1919,PC-5958,R:\;R:\374WV79;R:\71cHf61;R:\893yl29;R:\AAP1919,Connect
01/04/2010 13:36,QCD0386,PC-9878,,Disconnect
01/04/2010 13:36,ADG1737,PC-1196,R:\;R:\53B4417;R:\ADG1737,Connect
01/04/2010 13:37,FNM2124,PC-3075,,Disconnect
01/04/2010 13:37,HBC0081,PC-1044,R:\;R:\17LpWP0;R:\648MZj8;R:\64Njwh0;R:\79QYv91;R:\HBC0081,Connect
01/04/2010 13:37,CEC1352,PC-7905,,Disconnect
01/04/2010 13:37,BKF0427,PC-1084,,Disconnect
01/04/2010 13:37,MBH1370,PC-5060,,Disconnect
01/04/2010 13:37,WMR2723,PC-5580,,Disconnect
01/04/2010 13:37,QKO2718,PC-7030,R:\;R:\456Mqj8;R:\QKO2718,Connect
01/04/2010 13:37,SSS3091,PC-2686,R:\;R:\179sT19;R:\84yNR81;R:\SSS3091,Connect
01/04/2010 13:37,ACG3819,PC-6177,R:\;R:\246XP69;R:\62VKd81;R:\ACG3819,Connect
01/04/2010 13:38,DDG0528,PC-0668,,Disconnect
01/04/2010 13:38,DRC2296,PC-9438,R:\;R:\336pG99;R:\64R77P6;R:\99SL5q2;R:\DRC2296,Connect
01/04/2010 13:38,WDD2677,PC-5115,,Disconnect
01/04/2010 13:38,YNW2855,PC-0624,,Disconnect
01/04/2010 13:38,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
01/04/2010 13:38,DRC2296,PC-9438,,Disconnect
01/04/2010 13:39,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
01/04/2010 13:39,MBH1370,PC-5060,R:\;R:\29r4587;R:\59cPhn0;R:\MBH1370,Connect
01/04/2010 13:39,MEW1406,PC-3134,R:\;R:\19p7Fr4;R:\54DLR21;R:\96LYFb0;R:\97P39Q6;R:\MEW1406,Connect
01/04/2010 13:39,VDI1217,PC-7996,R:\;R:\14d6137;R:\63nlW61;R:\64kn9n2;R:\VDI1217,Connect
01/04/2010 13:39,GYH3476,PC-2813,,Disconnect
01/04/2010 13:39,KMB3781,PC-9320,R:\;R:\16v8717;R:\324pBP8;R:\62JSW81;R:\KMB3781,Connect
01/04/2010 13:39,EJL1075,PC-0520,,Disconnect
01/04/2010 13:39,ATH0225,PC-7844,R:\;R:\13x1p75;R:\27QJ5H2;R:\73ln1M2;R:\ATH0225,Connect
01/04/2010 13:39,NGP0549,PC-3662,R:\;R:\NGP0549,Connect
01/04/2010 13:40,XAL0414,PC-7036,R:\;R:\25cpc11;R:\35r2QQ4;R:\48pTkt0;R:\97m6dt4;R:\XAL0414,Connect
01/04/2010 13:40,CEC1352,PC-7905,R:\;R:\58gL993;R:\61q9K65;R:\69Vr4C2;R:\CEC1352,Connect
01/04/2010 13:40,CBB2904,PC-1498,R:\;R:\15l6Yv4;R:\CBB2904,Connect
01/04/2010 13:40,VDI1217,PC-7996,,Disconnect
01/04/2010 13:41,WAS2214,PC-8149,R:\;R:\79d7xb4;R:\WAS2214,Connect
01/04/2010 13:41,GYH3476,PC-2813,R:\;R:\37S4sH4;R:\44m3927;R:\67C88m6;R:\83vl193;R:\GYH3476,Connect
01/04/2010 13:41,DBH1596,PC-2202,R:\;R:\DBH1596,Connect
01/04/2010 13:41,QRJ1597,PC-5898,,Disconnect
01/04/2010 13:41,TGP1343,PC-6751,,Disconnect
01/04/2010 13:41,USF1753,PC-9328,R:\;R:\34N8367;R:\38Mt973;R:\46n1H35;R:\USF1753,Connect
01/04/2010 13:41,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
01/04/2010 13:41,BVB1673,PC-8134,R:\;R:\33rS653;R:\62mSW11;R:\69t56W6;R:\85V6967;R:\BVB1673,Connect
01/04/2010 13:41,KEF0629,PC-6243,,Disconnect
01/04/2010 13:42,ESS3318,PC-2607,,Disconnect
01/04/2010 13:42,LOP1708,PC-2534,R:\;R:\253HBz8;R:\75DqpR0;R:\82X4317;R:\LOP1708,Connect
01/04/2010 13:42,MDG0019,PC-2991,R:\;R:\74fYwW0;R:\84ycy71;R:\893FK19;R:\MDG0019,Connect
01/04/2010 13:42,ESS3318,PC-2607,R:\;R:\83HcQ51;R:\994GYK8;R:\ESS3318,Connect
01/04/2010 13:42,JKS2444,PC-6961,,Disconnect
01/04/2010 13:43,MBH1370,PC-5060,,Disconnect
01/04/2010 13:43,YDM1720,PC-1224,,Disconnect
01/04/2010 13:43,APP2488,PC-1629,,Disconnect
01/04/2010 13:43,ARH2097,PC-4152,R:\;R:\96B3477;R:\ARH2097,Connect
01/04/2010 13:43,LCF1216,PC-4777,R:\;R:\36F53q6;R:\LCF1216,Connect
01/04/2010 13:43,EZB3892,PC-8030,R:\;R:\296rP29;R:\74Lr3f2;R:\88Jz523;R:\937kFq8;R:\EZB3892,Connect
01/04/2010 13:43,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
01/04/2010 13:43,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
01/04/2010 13:44,BEG3521,PC-4448,,Disconnect
01/04/2010 13:44,TBD2008,PC-9046,R:\;R:\831pYg8;R:\TBD2008,Connect
01/04/2010 13:44,MNR1903,PC-8398,R:\;R:\21TLpn0;R:\436xS49;R:\52xc113;R:\MNR1903,Connect
01/04/2010 13:44,CCN2726,PC-6879,,Disconnect
01/04/2010 13:44,OED3393,PC-8007,R:\;R:\968tD29;R:\97bY243;R:\OED3393,Connect
01/04/2010 13:44,MDG0019,PC-2991,,Disconnect
01/04/2010 13:45,JPC2507,PC-0747,R:\;R:\23ndhj0;R:\56Cj9P2;R:\79P9m95;R:\84D6367;R:\JPC2507,Connect
01/04/2010 13:45,GYH3476,PC-2813,,Disconnect
01/04/2010 13:45,MCW0674,PC-3018,,Disconnect
01/04/2010 13:45,BDR0510,PC-1197,,Disconnect
01/04/2010 13:45,JET2299,PC-8010,R:\;R:\18lY6W2;R:\336ZP69;R:\948DC69;R:\JET2299,Connect
01/04/2010 13:45,KCW2117,PC-8304,,Disconnect
01/04/2010 13:45,JEP1571,PC-7734,R:\;R:\35m3457;R:\71d2k65;R:\76zxB81;R:\JEP1571,Connect
01/04/2010 13:45,DJS1127,PC-6321,R:\;R:\54M3467;R:\DJS1127,Connect
01/04/2010 13:45,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/04/2010 13:45,VKM2949,PC-4946,,Disconnect
01/04/2010 13:45,OJR2085,PC-1587,R:\;R:\98F2H85;R:\OJR2085,Connect
01/04/2010 13:46,DHL2219,PC-8257,,Disconnect
01/04/2010 13:46,BVB1673,PC-8134,,Disconnect
01/04/2010 13:46,JRR0769,PC-7787,R:\;R:\53S36c6;R:\72vCjp0;R:\795gB99;R:\91R5717;R:\JRR0769,Connect
01/04/2010 13:46,HGD1664,PC-0180,,Disconnect
01/04/2010 13:46,HIP0148,PC-3393,R:\;R:\246xRw8;R:\HIP0148,Connect
01/04/2010 13:46,TVS0520,PC-3367,,Disconnect
01/04/2010 13:46,CAR0992,PC-9203,,Disconnect
01/04/2010 13:46,LOP1708,PC-2534,,Disconnect
01/04/2010 13:46,TBD2008,PC-9046,,Disconnect
01/04/2010 13:46,IMS0862,PC-1101,R:\;R:\61L23p6;R:\98HH5l2;R:\IMS0862,Connect
01/04/2010 13:46,NQM0084,PC-8084,,Disconnect
01/04/2010 13:46,ARH2097,PC-4152,,Disconnect
01/04/2010 13:46,YNW2855,PC-0624,R:\;R:\34k9j35;R:\42W5C25;R:\493lzD8;R:\YNW2855,Connect
01/04/2010 13:47,SJM3805,PC-5827,R:\;R:\SJM3805,Connect
01/04/2010 13:47,NMM1560,PC-4804,R:\;R:\NMM1560,Connect
01/04/2010 13:47,MLW2240,PC-1960,,Disconnect
01/04/2010 13:47,APP2488,PC-1629,R:\;R:\185PBY8;R:\APP2488,Connect
01/04/2010 13:47,RLP3268,PC-9926,,Disconnect
01/04/2010 13:47,HDN2609,PC-8185,,Disconnect
01/04/2010 13:47,RAA1455,PC-7117,,Disconnect
01/04/2010 13:47,QBL1386,PC-2737,R:\;R:\QBL1386,Connect
01/04/2010 13:47,RPS3617,PC-5963,R:\;R:\24dcM71;R:\34x8397;R:\69jV463;R:\86z42w6;R:\RPS3617,Connect
01/04/2010 13:48,BDR0510,PC-1197,R:\;R:\BDR0510,Connect
01/04/2010 13:48,OQL3890,PC-4417,R:\;R:\19spLr0;R:\OQL3890,Connect
01/04/2010 13:48,ZNB3313,PC-4730,R:\;R:\38gt683;R:\47MWk31;R:\91PC333;R:\ZNB3313,Connect
01/04/2010 13:49,DHG0962,PC-9310,R:\;R:\26p76r6;R:\34zHdN0;R:\447qL99;R:\63PL8L2;R:\DHG0962,Connect
01/04/2010 13:49,MCW0674,PC-3018,R:\;R:\MCW0674,Connect
01/04/2010 13:49,IMS0862,PC-1101,,Disconnect
01/04/2010 13:49,JSM3931,PC-8211,,Disconnect
01/04/2010 13:49,BVB1673,PC-8134,R:\;R:\33rS653;R:\62mSW11;R:\69t56W6;R:\85V6967;R:\BVB1673,Connect
01/04/2010 13:49,AEB3574,PC-1537,R:\;R:\AEB3574,Connect
01/04/2010 13:49,DJS1127,PC-6321,,Disconnect
01/04/2010 13:49,YNW2855,PC-0624,,Disconnect
01/04/2010 13:50,EZB3892,PC-8030,,Disconnect
01/04/2010 13:50,APP2488,PC-1629,,Disconnect
01/04/2010 13:50,TVS0520,PC-3367,R:\;R:\12p8v85;R:\51HB2T2;R:\57dvYT0;R:\TVS0520,Connect
01/04/2010 13:50,CMH2342,PC-1086,R:\;R:\61SQ7C2;R:\CMH2342,Connect
01/04/2010 13:50,GFK3498,PC-0027,,Disconnect
01/04/2010 13:50,FCM3926,PC-2304,R:\;R:\86j58V6;R:\FCM3926,Connect
01/04/2010 13:50,JSH3019,PC-3455,R:\;R:\13tML71;R:\468rs59;R:\83xKbY0;R:\JSH3019,Connect
01/04/2010 13:50,CHM1561,PC-7046,,Disconnect
01/04/2010 13:50,ROR3483,PC-4365,,Disconnect
01/04/2010 13:50,AIP1614,PC-4251,R:\;R:\64T8Gv4;R:\AIP1614,Connect
01/04/2010 13:50,ACF1806,PC-0275,,Disconnect
01/04/2010 13:51,PNH1444,PC-6885,,Disconnect
01/04/2010 13:51,ATH0225,PC-7844,,Disconnect
01/04/2010 13:51,CJS1986,PC-0075,R:\;R:\253sv69;R:\494HHf8;R:\69mRJ11;R:\99n88x6;R:\CJS1986,Connect
01/04/2010 13:51,VDP0790,PC-3576,,Disconnect
01/04/2010 13:51,BNS3233,PC-2971,R:\;R:\31Lp183;R:\88lT553;R:\93bM2M2;R:\BNS3233,Connect
01/04/2010 13:51,SAM3855,PC-2428,R:\;R:\31N1z65;R:\51T2D95;R:\984pXq8;R:\SAM3855,Connect
01/04/2010 13:51,IKT0917,PC-9893,R:\;R:\31ZvbW0;R:\465fQ59;R:\52yZN31;R:\53N5547;R:\IKT0917,Connect
01/04/2010 13:51,AIP1614,PC-4251,,Disconnect
01/04/2010 13:51,SJM3805,PC-5827,,Disconnect
01/04/2010 13:52,MJG2304,PC-8239,,Disconnect
01/04/2010 13:52,MFK0902,PC-9063,,Disconnect
01/04/2010 13:52,QKO2718,PC-7030,,Disconnect
01/04/2010 13:52,JEP1571,PC-7734,,Disconnect
01/04/2010 13:52,AAP1919,PC-5958,,Disconnect
01/04/2010 13:52,VPS3185,PC-3491,,Disconnect
01/04/2010 13:52,JRR0769,PC-7787,,Disconnect
01/04/2010 13:52,ADB1105,PC-3024,R:\;R:\ADB1105,Connect
